,basy_yydj,age_group,basy_zyzd_jbbm_3,basy_ssjczbm1_3,count,耗材费
152,1,0,667,100,2,839.0
153,1,0,668,47,2,1105.85
154,1,0,669,100,1,640.0
155,1,0,672,53,6,487.81666666666666
156,1,0,672,100,1,399.0
157,1,0,673,100,2,421.5
158,1,0,675,48,1,1318.5
159,1,0,680,49,1,236.72
160,1,0,681,100,1,2755.48
161,1,0,682,51,1,1708.23
162,1,0,689,51,1,1701.7600000000002
163,1,0,692,100,2,292.04
164,1,0,705,100,1,288.26
165,1,0,712,86,1,608.3
166,1,0,753,86,1,362.0
167,1,0,762,17,1,476.93
168,1,0,764,86,1,5013.5
169,1,0,772,100,2,374.69
170,1,0,776,100,1,546.92
171,1,0,782,100,3,510.03666666666663
172,1,0,785,100,1,465.8
173,1,0,792,82,1,892.9
174,1,0,792,86,1,10191.15
175,1,0,795,83,1,3752.2
176,1,0,803,82,1,778.65
177,1,0,805,82,1,748.39
178,1,0,807,100,1,7312.7
179,1,0,808,39,1,2448.0
180,1,0,818,79,1,6898.6
181,1,0,818,81,1,642.6
182,1,0,844,57,1,1165.15
183,1,0,854,100,1,1236.0
184,1,0,855,61,2,424.18
185,1,0,855,100,1,504.0
186,1,0,859,58,1,453.0
187,1,0,859,61,4,344.88
188,1,0,860,100,2,333.925
189,1,0,861,61,3,612.8666666666667
190,1,0,863,63,1,318.78000000000003
191,1,0,864,61,6,361.8333333333333
192,1,0,864,64,1,773.58
193,1,0,865,64,1,699.0
194,1,0,868,64,3,684.8933333333334
195,1,0,869,64,1,1196.5
196,1,0,870,61,3,583.4666666666667
197,1,0,875,64,2,741.05
198,1,0,963,100,6,355.3333333333333
199,1,0,966,100,5,380.6
200,1,0,969,100,1,269.0
201,1,0,970,93,1,218.88
202,1,0,970,100,2,222.0
203,1,0,971,96,1,269.0
204,1,0,971,100,1,1170.0
205,1,0,972,100,5,292.8
206,1,0,973,100,5,331.0
207,1,0,974,100,1,246.0
208,1,0,976,96,3,351.6666666666667
209,1,0,976,97,1,455.0
210,1,0,976,100,4,761.25
211,1,0,977,3,2,966.5
212,1,0,977,100,1,223.61
213,1,0,979,100,1,486.25
214,1,0,982,93,1,203.0
215,1,0,982,100,1,222.93
216,1,0,983,100,1,519.0
217,1,0,984,93,1,261.0
218,1,0,985,99,2,584.5
219,1,0,985,100,1,600.0
220,1,0,987,3,1,538.0
221,1,0,987,100,1,237.0
222,1,0,992,100,1,236.0
223,1,0,993,3,1,591.0
224,1,0,993,99,4,493.75
225,1,0,993,100,2,512.5
226,1,0,999,100,1,236.0
227,1,0,1026,13,1,224.5
228,1,0,1026,18,1,1280.59
229,1,0,1032,99,1,277.64
230,1,0,1039,27,3,395.54333333333335
231,1,0,1040,27,1,447.89
232,1,0,1041,27,4,498.325
233,1,0,1042,27,2,454.19000000000005
234,1,0,1043,18,1,484.35
235,1,0,1044,27,1,512.08
236,1,0,1044,100,1,2319.89
237,1,0,1045,27,2,315.87
238,1,0,1048,64,1,1716.0
239,1,0,1049,27,1,309.66
240,1,0,1053,64,1,322.52
241,1,0,1054,62,4,341.3675
242,1,0,1055,77,1,25955.18
243,1,0,1056,64,2,1062.5
244,1,0,1057,27,2,557.59
245,1,0,1057,64,1,994.0
246,1,0,1059,84,1,626.85
247,1,0,1062,77,1,13976.9
248,1,0,1063,77,1,13574.9
249,1,0,1064,57,1,237.5
250,1,0,1064,64,20,824.585
251,1,0,1064,84,2,7574.7
252,1,0,1065,77,1,27387.4
253,1,0,1066,17,1,403.43
254,1,0,1066,84,1,3184.19
255,1,0,1067,81,1,4795.3
256,1,0,1067,84,1,330.9
257,1,0,1069,84,2,582.0
258,1,0,1070,84,1,861.8499999999999
259,1,0,1070,86,1,11761.43
260,1,0,1070,93,1,377.43
261,1,0,1071,62,1,228.0
262,1,0,1072,84,2,1911.8
263,1,0,1073,64,17,673.1605882352941
264,1,0,1074,78,1,14470.0
265,1,0,1074,100,1,4576.7
266,1,0,1075,84,1,1865.09
267,1,0,1077,6,1,914.46
268,1,0,1080,17,2,433.43
269,1,0,1080,77,2,7671.45
270,1,0,1082,6,1,223.3
271,1,0,1082,21,2,1178.08
272,1,0,1084,27,2,298.645
273,1,0,1084,28,6,1993.3116666666665
274,1,0,1084,84,1,299.0
275,1,0,1085,6,1,457.26
276,1,0,1085,86,1,5197.58
277,1,0,1085,93,1,311.65
278,1,0,1088,21,1,1411.49
279,1,0,1089,27,2,1987.17
280,1,0,1089,28,3,2001.8366666666668
281,1,0,1090,6,1,413.0
282,1,0,1091,21,2,1029.775
283,1,0,1093,21,4,1527.695
284,1,0,1093,27,1,271.38
285,1,0,1095,27,1,2268.3
286,1,0,1095,28,1,2268.3
287,1,0,1099,21,4,1419.835
288,1,0,1101,28,1,2245.53
289,1,0,1105,21,2,1283.9
290,1,0,1125,100,1,585.0
291,1,0,1131,100,1,221.0
292,1,0,1149,100,1,315.0
293,1,0,1167,21,1,480.25
294,1,0,1171,21,1,262.86
295,1,0,1187,100,1,507.0
296,1,0,1196,17,1,643.0
297,1,0,1196,79,1,1836.85
298,1,0,1196,100,1,306.03
299,1,0,1197,79,3,6488.663333333333
300,1,0,1203,79,6,4537.32
301,1,0,1206,79,4,4255.467500000001
302,1,0,1207,79,8,4655.50375
303,1,0,1207,93,1,2900.5
304,1,0,1210,17,1,10100.77
305,1,0,1210,79,4,2061.3575
306,1,0,1210,93,1,270.0
307,1,0,1211,79,1,6271.95
308,1,0,1211,100,1,323.32
309,1,0,1215,4,1,8201.5
310,1,0,1215,79,5,4871.683999999999
311,1,0,1215,82,1,4217.23
312,1,0,1216,39,1,11818.13
313,1,0,1216,79,1,4599.679999999999
314,1,0,1216,84,1,22092.88
315,1,0,1216,93,2,301.9
316,1,0,1217,79,3,1062.8433333333332
317,1,0,1217,93,2,1003.42
318,1,0,1217,100,1,323.1
319,1,0,1219,38,1,450.1
320,1,0,1219,39,2,2664.2999999999997
321,1,0,1220,17,1,289.0
322,1,0,1220,38,2,1019.6500000000001
323,1,0,1220,39,1,2348.6
324,1,0,1220,79,9,3448.016666666667
325,1,0,1220,93,1,212.42
326,1,0,1221,100,1,419.8
327,1,0,1222,79,9,4577.73
328,1,0,1222,82,1,11007.2
329,1,0,1222,84,1,3560.45
330,1,0,1222,86,1,381.0
331,1,0,1222,100,1,244.8
332,1,0,1223,79,1,2890.39
333,1,0,1223,84,2,8375.349999999999
334,1,0,1225,39,1,8101.25
335,1,0,1225,86,1,12234.75
336,1,0,1226,82,2,9397.835
337,1,0,1227,79,1,16416.1
338,1,0,1229,84,1,1631.35
339,1,0,1229,86,1,6690.2
340,1,0,1230,38,1,1587.76
341,1,0,1230,39,3,6715.69
342,1,0,1230,84,1,19103.85
343,1,0,1230,86,2,30344.525
344,1,0,1230,93,1,257.04
345,1,0,1230,100,1,12075.0
346,1,0,1231,79,2,4084.9950000000003
347,1,0,1231,82,1,1758.4
348,1,0,1232,17,1,310.0
349,1,0,1232,79,5,6113.064
350,1,0,1232,84,1,11739.72
351,1,0,1233,39,1,2899.4
352,1,0,1233,79,1,7635.84
353,1,0,1233,84,2,5532.25
354,1,0,1234,38,1,237.5
355,1,0,1234,86,1,49145.14
356,1,0,1235,86,1,382.1
357,1,0,1236,79,1,6041.56
358,1,0,1236,81,1,3050.72
359,1,0,1236,93,1,546.5
360,1,0,1238,38,1,1486.1
361,1,0,1238,84,1,3484.8
362,1,0,1239,84,2,14621.55
363,1,0,1240,79,1,3276.69
364,1,0,1240,82,1,417.76
365,1,0,1241,82,2,16780.475
366,1,0,1241,84,1,25989.78
367,1,0,1241,86,1,22788.88
368,1,0,1241,93,1,1522.93
369,1,0,1243,38,1,1570.31
370,1,0,1246,79,1,4383.65
371,1,0,1247,93,1,259.0
372,1,0,1247,100,1,670.2
373,1,0,1248,84,1,903.1
374,1,0,1250,93,1,241.93
375,1,0,1251,79,1,1767.41
376,1,0,1252,93,1,926.8
377,1,0,1254,86,1,217.8
378,1,0,1255,39,1,13196.34
379,1,0,1257,79,1,15831.78
380,1,0,1260,38,1,852.0799999999999
381,1,0,1260,86,1,6729.72
382,1,0,1261,79,2,8113.200000000001
383,1,0,1261,83,1,800.0
384,1,0,1261,93,3,319.34666666666664
385,1,0,1276,98,1,269.85
386,1,0,1282,8,1,1230.05
387,1,0,1291,86,1,9888.05
388,1,0,1335,79,1,1830.73
389,1,0,1358,81,1,1124.6
390,1,0,1373,78,3,901.1933333333333
391,1,0,1374,78,4,1195.5500000000002
392,1,0,1384,78,2,789.955
393,1,0,1385,21,1,567.9300000000001
394,1,0,1385,78,3,614.9266666666667
395,1,0,1387,27,1,275.97
396,1,0,1388,78,2,410.725
397,1,0,1390,78,3,954.5233333333334
398,1,0,1392,27,1,511.46
399,1,0,1392,78,4,535.925
400,1,0,1393,78,1,431.85
401,1,0,1394,21,1,291.4
402,1,0,1394,27,1,205.32
403,1,0,1397,78,7,558.1557142857143
404,1,0,1399,78,4,1204.025
405,1,1,8,100,1,325.49
406,1,1,21,100,1,214.07
407,1,1,25,100,3,374.24333333333334
408,1,1,26,100,3,984.3966666666666
409,1,1,27,100,4,729.45
410,1,1,28,100,2,608.04
411,1,1,29,100,2,672.98
412,1,1,41,71,1,334.5
413,1,1,57,100,1,259.98
414,1,1,69,100,1,266.31
415,1,1,73,100,1,449.08
416,1,1,74,100,1,672.93
417,1,1,76,100,1,292.22
418,1,1,77,100,1,584.16
419,1,1,80,100,1,828.52
420,1,1,83,100,1,904.48
421,1,1,129,22,1,256.21
422,1,1,136,39,1,11969.95
423,1,1,137,39,1,10589.66
424,1,1,140,39,1,10910.21
425,1,1,162,38,1,380.51
426,1,1,167,34,1,1156.35
427,1,1,179,96,1,357.61
428,1,1,181,6,1,314.04
429,1,1,188,6,1,17113.929999999997
430,1,1,188,32,1,588.83
431,1,1,189,100,1,364.4
432,1,1,219,99,3,1985.0266666666666
433,1,1,221,38,1,6897.570000000001
434,1,1,221,88,1,1561.84
435,1,1,221,99,1,226.6
436,1,1,222,38,1,1932.24
437,1,1,222,39,1,5590.22
438,1,1,222,99,1,657.93
439,1,1,223,86,1,561.3900000000001
440,1,1,223,99,3,1196.77
441,1,1,224,77,1,216.3
442,1,1,225,39,2,4559.045
443,1,1,225,86,1,509.98
444,1,1,226,39,3,20976.193333333333
445,1,1,226,54,1,446.5
446,1,1,226,77,1,2030.0
447,1,1,226,86,1,677.43
448,1,1,226,88,4,993.9250000000001
449,1,1,226,99,5,1749.5699999999997
450,1,1,228,39,2,5127.05
451,1,1,228,88,2,1721.855
452,1,1,228,99,11,1466.4054545454544
453,1,1,229,99,1,509.4
454,1,1,232,39,3,1178.89
455,1,1,232,86,1,404.0
456,1,1,232,99,4,2983.7275
457,1,1,236,83,1,221.82
458,1,1,238,27,1,211.22
459,1,1,246,34,1,1140.76
460,1,1,247,3,1,3108.55
461,1,1,251,40,1,399.54
462,1,1,258,78,1,1161.1
463,1,1,270,75,1,1296.0
464,1,1,281,33,1,248.55
465,1,1,282,6,1,9516.87
466,1,1,283,6,7,15892.878571428571
467,1,1,284,6,2,433.335
468,1,1,284,100,1,731.78
469,1,1,285,6,7,17083.972857142857
470,1,1,285,100,2,495.105
471,1,1,286,6,3,17230.176666666666
472,1,1,286,100,2,589.205
473,1,1,287,6,3,17257.706666666665
474,1,1,287,100,1,566.03
475,1,1,288,100,2,8832.79
476,1,1,289,100,6,16816.58
477,1,1,290,6,2,17098.51
478,1,1,291,6,4,11158.189999999999
479,1,1,291,100,1,343.08
480,1,1,292,6,3,14693.776666666665
481,1,1,292,100,1,525.7399999999999
482,1,1,293,6,6,15767.235
483,1,1,294,6,8,14496.37625
484,1,1,294,100,2,883.46
485,1,1,296,6,3,14338.883333333333
486,1,1,297,6,8,11838.05625
487,1,1,298,6,1,9276.66
488,1,1,299,100,1,1253.5
489,1,1,301,99,1,308.5
490,1,1,301,100,1,817.42
491,1,1,332,100,1,460.9
492,1,1,387,38,1,676.4300000000001
493,1,1,387,100,1,226.68
494,1,1,390,3,1,684.8000000000001
495,1,1,391,38,1,1147.66
496,1,1,392,3,1,633.75
497,1,1,397,38,1,1260.6699999999998
498,1,1,399,83,1,1314.1
499,1,1,402,100,1,269.47
500,1,1,406,93,1,267.36
501,1,1,410,93,1,282.52
502,1,1,412,1,1,26364.88
503,1,1,412,3,1,248.93
504,1,1,413,93,1,348.13
505,1,1,416,100,2,924.675
506,1,1,419,100,1,787.0600000000001
507,1,1,420,5,1,213.61
508,1,1,424,100,1,872.3499999999999
509,1,1,427,100,1,251.2
510,1,1,431,3,1,992.07
511,1,1,431,83,1,2342.54
512,1,1,432,93,1,404.55
513,1,1,433,4,1,680.06
514,1,1,433,83,1,608.65
515,1,1,435,93,1,204.28
516,1,1,437,93,1,201.04
517,1,1,439,3,1,366.15
518,1,1,439,83,1,237.05
519,1,1,439,100,1,239.84
520,1,1,441,3,3,683.3666666666667
521,1,1,441,4,1,739.98
522,1,1,441,13,1,2062.15
523,1,1,441,83,6,1765.665
524,1,1,442,93,1,2028.16
525,1,1,442,100,1,226.55
526,1,1,443,3,1,229.54
527,1,1,444,2,1,27529.22
528,1,1,444,93,1,3527.16
529,1,1,446,100,1,337.99
530,1,1,447,9,2,1215.0900000000001
531,1,1,448,38,2,692.5500000000001
532,1,1,452,9,1,284.68
533,1,1,453,8,1,252.0
534,1,1,455,8,1,240.0
535,1,1,455,11,1,254.1
536,1,1,457,11,1,245.41
537,1,1,458,13,4,1834.3525
538,1,1,460,13,1,2472.42
539,1,1,462,14,1,9057.0
540,1,1,463,9,1,252.1
541,1,1,464,14,1,9448.5
542,1,1,468,12,1,3114.5
543,1,1,470,12,1,258.5
544,1,1,471,15,6,326.54
545,1,1,473,14,1,4012.6
546,1,1,476,14,1,10964.0
547,1,1,476,15,1,384.5
548,1,1,477,15,1,396.0
549,1,1,478,15,7,330.02571428571434
550,1,1,478,18,1,268.45
551,1,1,479,18,2,994.4649999999999
552,1,1,480,15,2,378.6
553,1,1,480,18,1,427.85
554,1,1,481,18,1,1265.96
555,1,1,481,20,6,1196.4533333333334
556,1,1,482,19,1,1376.25
557,1,1,482,20,8,1230.19375
558,1,1,483,20,1,422.4
559,1,1,484,19,1,1369.87
560,1,1,484,20,3,1366.2033333333336
561,1,1,484,100,1,1385.27
562,1,1,485,18,1,316.8
563,1,1,485,20,1,1071.6
564,1,1,486,18,1,1271.5700000000002
565,1,1,486,20,4,822.005
566,1,1,487,18,2,1535.325
567,1,1,487,20,7,1226.0028571428572
568,1,1,487,100,1,342.0
569,1,1,488,15,2,247.08
570,1,1,488,18,2,922.72
571,1,1,488,20,2,762.62
572,1,1,489,18,2,313.425
573,1,1,489,19,3,1197.5233333333333
574,1,1,489,20,7,1248.6157142857141
575,1,1,490,19,3,1347.4666666666667
576,1,1,490,20,7,1359.9071428571428
577,1,1,491,20,1,1288.91
578,1,1,491,100,1,1410.13
579,1,1,492,20,1,1344.28
580,1,1,493,20,2,1251.995
581,1,1,495,18,2,1278.4450000000002
582,1,1,496,20,1,1348.13
583,1,1,496,100,1,1336.03
584,1,1,497,20,1,401.06
585,1,1,498,19,3,993.4733333333334
586,1,1,498,20,14,1280.7107142857144
587,1,1,498,100,3,973.3699999999999
588,1,1,504,18,1,1288.29
589,1,1,509,100,1,206.0
590,1,1,538,88,1,1198.81
591,1,1,547,100,1,594.69
592,1,1,549,100,1,979.14
593,1,1,557,49,8,3449.32375
594,1,1,558,49,4,2390.7925
595,1,1,559,63,1,628.41
596,1,1,560,49,10,4034.13
597,1,1,561,100,1,297.58
598,1,1,562,17,1,4604.01
599,1,1,565,49,22,2999.958181818182
600,1,1,565,100,1,1548.5
601,1,1,567,49,19,3355.0342105263157
602,1,1,568,100,1,326.0
603,1,1,570,100,3,301.99
604,1,1,572,100,1,578.0
605,1,1,574,100,2,327.77500000000003
606,1,1,575,21,1,1004.76
607,1,1,575,100,4,288.2575
608,1,1,576,63,2,898.1750000000001
609,1,1,576,100,7,427.7314285714286
610,1,1,577,100,5,629.742
611,1,1,578,100,7,398.7285714285714
612,1,1,579,100,15,518.8886666666666
613,1,1,581,100,2,389.97
614,1,1,582,100,86,502.3759302325582
615,1,1,583,100,75,566.8097333333334
616,1,1,584,100,10,868.434
617,1,1,585,21,6,1095.8516666666667
618,1,1,585,100,15,562.3066666666667
619,1,1,586,21,25,1271.938
620,1,1,586,22,5,1511.7980000000002
621,1,1,586,33,5,286.62
622,1,1,586,100,24,507.42333333333335
623,1,1,587,21,1,290.5
624,1,1,587,22,21,1619.5919047619047
625,1,1,587,28,1,2247.07
626,1,1,587,100,32,699.2046875
627,1,1,588,21,2,1444.4250000000002
628,1,1,588,22,3,1189.2666666666667
629,1,1,588,100,39,435.5492307692308
630,1,1,589,21,10,1306.373
631,1,1,589,28,14,2219.7028571428573
632,1,1,589,100,8,526.83
633,1,1,590,21,6,1172.9366666666667
634,1,1,590,22,4,1359.0549999999998
635,1,1,590,28,56,2058.308035714286
636,1,1,590,100,3,1007.3433333333332
637,1,1,591,21,1,1335.72
638,1,1,591,22,5,1808.8139999999999
639,1,1,591,28,1,1005.53
640,1,1,591,100,4,470.99
641,1,1,592,21,2,1218.775
642,1,1,592,30,1,1000.0
643,1,1,593,21,41,1672.0663414634146
644,1,1,593,28,18,2210.98
645,1,1,593,29,1,1018.95
646,1,1,593,100,2,1297.5299999999997
647,1,1,594,21,16,1434.2675
648,1,1,594,22,26,1477.6396153846154
649,1,1,594,28,18,2045.8122222222223
650,1,1,594,100,5,1470.136
651,1,1,595,21,8,1305.3962499999998
652,1,1,595,22,24,2255.750833333333
653,1,1,595,100,5,857.1700000000001
654,1,1,596,21,11,1659.2036363636364
655,1,1,596,22,13,1506.333076923077
656,1,1,596,30,1,1096.0
657,1,1,596,100,2,1446.525
658,1,1,597,21,6,2253.5416666666665
659,1,1,597,27,1,2368.73
660,1,1,597,28,79,2073.1577215189873
661,1,1,597,29,1,1249.79
662,1,1,597,100,7,1365.8842857142859
663,1,1,598,21,1,1449.1
664,1,1,598,28,30,1826.5993333333333
665,1,1,598,100,1,2358.5
666,1,1,599,21,1,3496.09
667,1,1,599,28,30,2118.0173333333337
668,1,1,599,100,5,2261.832
669,1,1,600,29,1,1288.41
670,1,1,600,30,1,580.24
671,1,1,600,100,1,1231.31
672,1,1,601,4,1,294.22
673,1,1,601,21,1,1321.73
674,1,1,601,29,2,786.365
675,1,1,601,30,2,1066.24
676,1,1,602,21,18,1684.0877777777778
677,1,1,602,28,1,2464.21
678,1,1,602,29,1,1289.39
679,1,1,602,30,1,580.24
680,1,1,603,21,1,3351.33
681,1,1,603,22,10,1265.01
682,1,1,603,100,9,1573.9033333333334
683,1,1,604,100,1,1429.0500000000002
684,1,1,605,21,6,1560.1216666666667
685,1,1,606,22,1,3541.96
686,1,1,606,28,35,2432.2614285714285
687,1,1,606,100,1,2284.4700000000003
688,1,1,609,30,1,580.24
689,1,1,610,29,1,1149.85
690,1,1,624,100,1,318.16
691,1,1,628,33,1,213.3
692,1,1,629,34,2,481.89500000000004
693,1,1,630,34,1,2526.91
694,1,1,631,100,1,413.22
695,1,1,643,76,1,468.93
696,1,1,644,26,1,1671.04
697,1,1,649,47,6,1373.3333333333333
698,1,1,649,100,1,434.0
699,1,1,650,45,1,1076.82
700,1,1,650,47,1,1734.3
701,1,1,651,24,1,706.09
702,1,1,651,47,4,489.945
703,1,1,652,21,1,200.44
704,1,1,652,47,1,1697.9
705,1,1,652,100,1,228.07
706,1,1,654,47,8,858.2975
707,1,1,655,47,5,966.868
708,1,1,656,47,7,804.6285714285714
709,1,1,657,47,1,1179.84
710,1,1,658,47,6,1170.27
711,1,1,659,47,13,1023.9023076923077
712,1,1,660,47,12,1056.0833333333333
713,1,1,660,53,1,1039.9
714,1,1,661,47,2,1282.2
715,1,1,661,100,1,449.05
716,1,1,662,53,10,608.525
717,1,1,664,53,3,986.02
718,1,1,664,100,1,549.0
719,1,1,665,42,1,2980.79
720,1,1,666,53,1,413.26
721,1,1,666,100,1,290.57
722,1,1,668,47,15,1023.806
723,1,1,669,49,3,4149.556666666666
724,1,1,670,49,4,8783.515
725,1,1,671,49,2,3497.6949999999997
726,1,1,672,49,1,1441.0
727,1,1,672,53,5,743.112
728,1,1,672,100,1,263.92
729,1,1,673,45,1,303.5
730,1,1,674,17,5,3937.4739999999997
731,1,1,674,45,1,7524.5
732,1,1,674,49,7,2360.5299999999997
733,1,1,675,17,1,2983.97
734,1,1,675,49,6,4477.71
735,1,1,675,100,1,348.32
736,1,1,676,48,1,5960.79
737,1,1,676,49,4,7083.9575
738,1,1,677,17,4,2856.9975
739,1,1,677,45,1,879.85
740,1,1,677,49,19,3946.1778947368425
741,1,1,678,17,7,4320.912857142857
742,1,1,678,45,1,504.4
743,1,1,678,49,9,2042.668888888889
744,1,1,678,100,1,1651.19
745,1,1,679,48,1,1732.85
746,1,1,679,49,7,2716.7685714285717
747,1,1,680,49,5,5948.8
748,1,1,681,17,4,3838.69
749,1,1,681,45,1,638.79
750,1,1,681,48,2,1295.415
751,1,1,681,49,17,3686.013529411765
752,1,1,681,100,3,1177.0233333333333
753,1,1,682,17,7,4680.768571428572
754,1,1,682,49,13,2308.136923076923
755,1,1,682,51,1,2439.39
756,1,1,683,17,15,4358.062666666667
757,1,1,683,45,1,1215.19
758,1,1,683,49,9,2153.2944444444447
759,1,1,684,51,10,1528.34
760,1,1,684,100,1,376.73
761,1,1,687,49,1,1486.79
762,1,1,687,51,4,1528.13
763,1,1,688,49,2,3234.12
764,1,1,688,51,7,2301.3771428571426
765,1,1,689,48,1,5564.0
766,1,1,689,51,2,1194.82
767,1,1,690,45,1,1059.9199999999998
768,1,1,691,49,9,3012.908888888889
769,1,1,691,51,15,3572.3906666666667
770,1,1,692,51,5,4015.7259999999997
771,1,1,693,49,1,4476.46
772,1,1,693,51,16,2278.17875
773,1,1,693,100,1,207.07
774,1,1,696,86,1,1251.24
775,1,1,697,100,1,212.94
776,1,1,699,100,1,227.14
777,1,1,700,49,1,3234.12
778,1,1,700,86,1,267.0
779,1,1,701,51,12,3301.306666666667
780,1,1,702,100,1,704.1800000000001
781,1,1,704,49,1,1421.12
782,1,1,704,100,1,260.0
783,1,1,707,86,1,3358.63
784,1,1,707,100,1,212.98
785,1,1,708,100,1,205.72
786,1,1,713,86,1,442.0
787,1,1,718,100,1,560.9
788,1,1,719,100,2,278.295
789,1,1,720,100,1,230.54
790,1,1,736,20,1,999.7
791,1,1,736,86,1,740.93
792,1,1,744,86,1,541.5699999999999
793,1,1,745,86,1,945.99
794,1,1,748,100,1,213.85
795,1,1,753,86,2,1941.8
796,1,1,754,86,1,463.31
797,1,1,755,80,1,8140.0
798,1,1,755,86,2,1199.095
799,1,1,756,80,1,1055.0
800,1,1,757,86,1,235.79
801,1,1,758,80,1,499.5
802,1,1,759,80,1,14093.15
803,1,1,760,81,1,8140.0
804,1,1,761,80,1,3200.6
805,1,1,761,81,1,2448.0
806,1,1,762,81,1,3090.6
807,1,1,765,80,1,10012.0
808,1,1,765,100,1,213.62
809,1,1,769,80,1,215.15
810,1,1,770,80,1,8140.0
811,1,1,771,93,1,325.73
812,1,1,772,80,1,1377.2
813,1,1,772,86,1,2289.0
814,1,1,773,80,1,8985.0
815,1,1,773,81,1,3090.6
816,1,1,773,100,1,3792.0
817,1,1,774,81,1,15153.429999999998
818,1,1,775,81,1,1285.2
819,1,1,776,80,1,8311.15
820,1,1,777,77,1,7400.0
821,1,1,777,80,1,19889.55
822,1,1,778,77,1,2024.96
823,1,1,779,80,1,5959.5
824,1,1,780,80,2,10728.474999999999
825,1,1,781,80,1,5626.0
826,1,1,781,81,2,4244.25
827,1,1,782,80,2,5564.25
828,1,1,785,3,1,5626.0
829,1,1,785,80,1,5626.0
830,1,1,786,79,1,1405.0
831,1,1,786,80,1,1319.1
832,1,1,792,80,2,4244.98
833,1,1,792,81,2,8140.0
834,1,1,795,100,1,240.0
835,1,1,796,4,1,955.0
836,1,1,796,80,1,9627.0
837,1,1,797,80,1,8140.0
838,1,1,797,86,1,1082.8100000000002
839,1,1,797,100,1,2910.32
840,1,1,803,86,1,272.74
841,1,1,805,83,1,1377.0
842,1,1,806,79,1,1678.08
843,1,1,806,93,1,16924.9
844,1,1,807,83,1,440.67
845,1,1,807,86,1,327.33
846,1,1,807,93,1,229.24
847,1,1,808,81,4,2929.95
848,1,1,808,86,1,427.84
849,1,1,809,77,1,2558.0
850,1,1,810,79,1,697.55
851,1,1,810,86,1,12634.38
852,1,1,812,39,1,3090.6
853,1,1,812,81,2,3090.6
854,1,1,813,77,1,5508.0
855,1,1,813,81,1,1285.2
856,1,1,814,4,1,2236.31
857,1,1,815,77,1,1192.0
858,1,1,815,79,1,3346.34
859,1,1,815,81,1,642.6
860,1,1,817,99,1,11021.93
861,1,1,818,39,1,6181.2
862,1,1,818,77,2,3350.25
863,1,1,818,78,1,6793.0
864,1,1,818,81,3,2876.4
865,1,1,822,77,1,598.74
866,1,1,822,81,1,642.6
867,1,1,823,77,1,6758.46
868,1,1,828,55,1,11903.38
869,1,1,832,77,1,2030.5
870,1,1,833,55,2,3416.26
871,1,1,834,59,1,3506.12
872,1,1,837,56,1,3437.38
873,1,1,838,56,1,2786.3
874,1,1,838,59,1,8293.78
875,1,1,841,55,1,7896.68
876,1,1,841,56,2,4520.13
877,1,1,841,59,1,3032.88
878,1,1,842,55,1,6693.18
879,1,1,843,56,1,9239.38
880,1,1,843,100,1,232.54
881,1,1,847,59,1,4910.5
882,1,1,848,56,1,10176.65
883,1,1,848,59,2,762.2
884,1,1,848,100,3,229.02666666666664
885,1,1,852,62,1,265.38
886,1,1,854,64,2,575.075
887,1,1,858,100,1,237.26
888,1,1,859,62,1,216.6
889,1,1,859,63,1,434.53
890,1,1,859,100,1,205.56
891,1,1,860,62,1,667.1
892,1,1,860,63,1,488.35
893,1,1,863,100,1,301.23
894,1,1,864,64,2,1054.115
895,1,1,864,100,1,314.5
896,1,1,865,64,1,252.76
897,1,1,867,100,1,232.71
898,1,1,868,64,2,828.2249999999999
899,1,1,868,71,1,499.03
900,1,1,869,64,6,1192.6166666666666
901,1,1,870,61,1,318.0
902,1,1,871,85,2,9867.815
903,1,1,872,65,1,2275.34
904,1,1,874,64,1,411.0
905,1,1,874,85,1,524.4
906,1,1,875,54,1,469.95
907,1,1,875,64,4,1171.25
908,1,1,877,70,1,319.52
909,1,1,879,54,1,1546.0
910,1,1,880,65,1,1800.28
911,1,1,886,54,1,3567.5
912,1,1,887,54,3,1018.8299999999999
913,1,1,887,100,1,210.8
914,1,1,889,66,1,468.8
915,1,1,889,71,1,328.5
916,1,1,890,66,1,259.93
917,1,1,890,67,1,330.18
918,1,1,891,54,1,689.25
919,1,1,892,54,2,456.5
920,1,1,893,66,1,816.66
921,1,1,893,69,1,709.7
922,1,1,893,75,1,783.79
923,1,1,894,54,1,3278.0
924,1,1,894,66,1,1049.8
925,1,1,894,69,3,379.42333333333335
926,1,1,894,75,4,800.48
927,1,1,895,66,2,1422.935
928,1,1,896,54,1,1002.3
929,1,1,896,65,1,1063.45
930,1,1,899,66,1,2550.14
931,1,1,899,69,1,334.40000000000003
932,1,1,899,75,4,521.095
933,1,1,901,69,3,443.39000000000004
934,1,1,901,75,4,683.4350000000001
935,1,1,902,54,1,2336.3
936,1,1,903,66,3,1430.9800000000002
937,1,1,903,69,4,472.1075
938,1,1,903,75,4,399.8875
939,1,1,904,75,1,331.43
940,1,1,906,75,2,510.905
941,1,1,907,54,1,783.29
942,1,1,907,75,2,454.365
943,1,1,914,69,2,224.58499999999998
944,1,1,914,75,5,517.4440000000001
945,1,1,914,100,1,713.26
946,1,1,915,100,1,488.05
947,1,1,919,73,1,825.55
